NAME,VECTOR,APTITUDE
chb20_60,"[array([19.        ,  8.52119414,  0.86780918]), array([33.        , 11.01729092,  0.98766802]), array([25.        , 11.85166889,  0.9670235 ]), array([19.        , 11.04113078,  1.01255559]), array([101.        ,  14.85960134,   0.96609539]), array([85.        ,  1.66412024,  1.01195884]), array([19.        ,  9.43977807,  0.87982521]), array([21.        ,  8.27057036,  1.00970037]), array([53.        ,  0.55818155,  1.00639663]), array([65.        ,  6.88226383,  1.02912647]), array([51.        ,  1.6019445 ,  1.06210241]), array([65.        , 11.09394578,  1.01215692]), array([17.        , 14.46107925,  1.05700725]), array([17.        , 11.35228612,  0.96800526]), array([15.        , 11.5882852 ,  0.95937916]), array([13.        ,  3.86254269,  0.90838561]), array([85.        , 16.96515589,  1.01255167]), array([13.        ,  6.07848203,  0.91918076])]","[18.947621877647634, 9.392278058865633, 7.9668860196695075, 9.091981408225042, 9.249182006098797, 8.694648685495352, 5.772328536614672, 10.676287299882048, 13.278768903779259, 7.774296230116309, 7.137777856726494, 8.487603057627842, 11.82333855072204, 12.268382917047035, 9.343562652028357, 9.124748078056108, 7.028205592800227, 14.245940036214755]"
chb22_16,"[array([23.        ,  8.00141044,  0.95399522]), array([39.        ,  3.24980624,  0.90290977]), array([67.        , 19.27630157,  0.94454845]), array([13.        , 41.72052912,  1.10775559]), array([29.        ,  2.01881323,  0.93934463]), array([31.        ,  4.01518597,  0.92755476]), array([67.        ,  0.2047327 ,  0.92557488]), array([61.        ,  4.83043444,  0.93709963]), array([19.        , 21.33438354,  0.86802358]), array([55.        , 11.74003369,  0.99364311]), array([39.        ,  5.41884683,  1.08478624]), array([27.        , 10.08266458,  1.05670259]), array([59.        ,  2.64708989,  0.95050869]), array([17.        ,  7.70144778,  0.8495549 ]), array([33.        ,  0.43080903,  0.9256502 ]), array([ 7.        , 91.09936887,  1.95324213]), array([77.        ,  1.99758628,  0.97213212]), array([15.        , 14.22660434,  1.13242992])]","[12.225149871243614, 6.873508103191583, 9.875412829182292, 0.12442378708447242, 15.220662927363033, 3.5949176456387475, 1.6450746065353585, 3.0008848494032914, 12.457764305308633, 12.344229947086022, 9.958337643869358, 4.360881044359407, 14.349287446983192, 13.854374483943515, 13.936415821204516, 0.0, 3.6052210914579828, 5.934293284729987]"
chb09_05,"[array([33.        ,  5.61037485,  0.95081981]), array([37.        , 10.08766457,  0.96838759]), array([69.        , 14.06448521,  0.96410721]), array([25.        ,  6.62915402,  1.02016113]), array([55.        ,  4.69709164,  0.96120898]), array([63.        , 75.38522417,  0.95414013]), array([15.        ,  6.76964982,  0.89210342]), array([21.        ,  5.46630762,  0.83505186]), array([39.        , 40.08257793,  0.91683863]), array([25.        , 12.80356127,  0.85869031]), array([19.        ,  1.6724669 ,  0.90127947]), array([55.        , 19.81798481,  0.94668696]), array([25.        ,  4.35910339,  0.98019364]), array([15.        , 14.90934096,  0.82105237]), array([31.        ,  2.19736939,  0.94950418]), array([15.        ,  3.06372437,  0.92085661]), array([71.        ,  0.20455348,  0.95075863]), array([15.        , 12.94586208,  0.98262979])]","[11.464819576025572, 13.105665082335987, 11.21214176794542, 7.8515515043521, 13.152472377072078, 0.05274881607672679, 8.138659743868988, 16.956063902168726, 5.913365456660642, 12.889133379845978, 15.876557496268111, 11.417457174641516, 13.690596427432489, 16.62236878923181, 15.817458068055526, 14.847673849459559, 8.644928194564974, 12.83749559674524]"
chb20_59,"[array([29.        ,  2.01822981,  1.06551899]), array([63.        ,  0.38990723,  0.96951422]), array([99.        ,  2.28142466,  0.98968305]), array([29.        , 19.80066333,  0.90984729]), array([37.        ,  2.46535818,  1.03061662]), array([25.        ,  1.15581779,  1.04401448]), array([59.        ,  3.37086199,  0.99898072]), array([17.        ,  0.8840512 ,  0.81553201]), array([29.        ,  4.87432945,  1.06379128]), array([75.        ,  3.60458544,  1.08548483]), array([49.        ,  0.26855232,  1.08228654]), array([37.        ,  8.02498225,  1.05037994]), array([21.        , 17.72667917,  0.97237942]), array([51.        ,  0.22922484,  0.97202376]), array([31.        ,  0.21437527,  1.01371931]), array([79.        ,  3.46232131,  1.06283974]), array([71.        ,  3.46896869,  1.03418208]), array([11.       ,  3.8295438,  1.1774751])]","[6.711776487304919, 8.851338307672687, 8.651300800814841, 6.275995604242365, 6.547848084403758, 6.676860908577337, 8.052779060300253, 14.025385409316975, 6.200173245832408, 2.825608369638137, 2.3094708926989256, 8.855294902218038, 8.549228450898221, 3.4724890797544425, 4.3970121753160685, -8.287190034734692, 3.497697649410738, 4.046375388149372]"
chb10_14,"[array([27.        ,  3.0988565 ,  0.80456998]), array([31.        ,  2.72255248,  0.87080824]), array([27.        ,  3.24024081,  0.8430216 ]), array([33.        ,  4.29795035,  0.99033609]), array([87.        ,  2.88624473,  0.9390612 ]), array([63.        ,  6.26590518,  0.93013626]), array([49.        ,  3.17213756,  0.91215306]), array([19.        ,  0.6882805 ,  0.90482249]), array([57.        ,  0.20627364,  0.92300301]), array([73.        ,  0.80084187,  0.99551173]), array([31.        ,  7.43828089,  0.93066918]), array([29.        ,  4.6013778 ,  0.93941965]), array([33.        ,  0.89102415,  0.98420339]), array([21.        ,  0.2044853 ,  0.96645694]), array([55.        ,  3.65308776,  0.85191243]), array([31.        ,  1.95567284,  1.05339748]), array([57.        ,  3.45797569,  0.90526786]), array([25.        ,  2.63501469,  0.94570233])]","[11.126758154241463, 13.51177866488387, 10.334089379339327, 12.845968769739764, 11.997140313648412, 11.274452849084318, 8.087068308584227, 8.494509580870302, 11.898409811557993, 10.194789797002171, 12.559727772948765, 9.055128622455285, 10.70074867769706, 13.702252564753113, 6.785656367427385, 8.878036856216786, 14.163387391862505, 9.06109364662626]"
chb08_22,"[array([17.        , 12.23346077,  0.82964591]), array([19.        ,  0.24099389,  0.82017421]), array([27.        , 21.5187867 ,  0.86968452]), array([99.        ,  0.53584035,  0.94676178]), array([67.        ,  3.36486612,  0.95192312]), array([35.        ,  0.11763795,  0.89608082]), array([19.        ,  0.70226601,  0.94039985]), array([31.        , 15.02689161,  0.91610303]), array([29.        ,  3.76144227,  0.96998497]), array([77.        ,  3.82162972,  1.0462364 ]), array([17.        , 16.9989365 ,  1.00596659]), array([25.        ,  8.52673593,  0.93964476]), array([25.        ,  2.22446797,  0.87303961]), array([31.        ,  6.67047008,  1.01407838]), array([17.        ,  4.1399321 ,  0.94289685]), array([37.        ,  2.89935278,  0.99845097]), array([39.        ,  8.23838173,  1.00379662]), array([19.        , 11.68503114,  0.94117148])]","[13.097885113820064, 11.714486428109815, 7.965691578429138, 11.55098488503299, 9.93385791836809, 16.23957133073711, 8.201312512364877, 14.23712825102342, 12.897502468638667, 8.310354350922033, 9.69465345064813, 13.539651230108374, 11.468332258663569, 12.102773183960313, 13.848253950382357, 11.881319063590688, 12.761811858826855, 12.216223250514053]"
chb17a_08,"[array([33.        ,  5.16395117,  0.95602109]), array([53.        , 11.71361192,  0.94433134]), array([27.        ,  5.06772704,  0.96734659]), array([55.        ,  2.84417689,  0.90662288]), array([23.        ,  7.92943778,  0.89110198]), array([41.        ,  2.92685499,  1.01211991]), array([93.        ,  2.69756336,  1.01073988]), array([47.        ,  1.56649707,  0.90921421]), array([21.        , 15.85726257,  0.88036736]), array([29.        ,  6.32664477,  0.89847208]), array([69.        ,  2.18514285,  1.13844816]), array([45.       ,  7.2451456,  1.0151509]), array([81.        ,  4.75756418,  0.96113812]), array([21.        , 15.84144881,  0.95652118]), array([47.        ,  1.85569558,  0.91363818]), array([37.        ,  2.24857368,  1.15064769]), array([11.        ,  5.16723712,  0.83676634]), array([81.        ,  1.44300713,  0.94559553])]","[14.181942726580871, 12.81396594362521, 6.355710905318272, 3.552389245511539, 16.897473639451782, 5.44155961683548, 2.863300099135592, 1.8984630288127415, 14.987868739170889, 3.1694770524791505, 3.1226181457622952, 4.836446118115985, 9.71796851536315, 13.568134495805515, 13.436064545163337, 3.0226580652695745, 14.188292052807146, 1.6503504004157097]"
chb21_02,"[array([43.        ,  2.90697073,  0.92004794]), array([17.        ,  8.42242412,  1.02908741]), array([19.        , 26.64289173,  0.83055868]), array([39.        ,  3.377961  ,  1.03190773]), array([45.        , 31.37407853,  0.91940672]), array([33.        , 13.62401707,  0.9678768 ]), array([19.        ,  2.42302302,  0.8020684 ]), array([13.        , 36.98018734,  1.05220612]), array([25.        , 12.21353623,  0.98802341]), array([75.        ,  4.73622299,  0.92295921]), array([23.        , 10.08581828,  1.020065  ]), array([17.        ,  0.24945853,  1.03166606]), array([25.        , 14.96763229,  0.86937153]), array([23.        ,  9.64365129,  0.99500134]), array([21.        ,  7.58102163,  0.82390242]), array([17.        ,  1.01801328,  1.14623595]), array([4.70000000e+01, 4.15680211e-02, 1.00004483e+00]), array([51.        ,  9.11496359,  1.02888096])]","[12.750369385653828, 14.1291749235915, 11.30029949270261, 4.793344153473498, 8.630841761445566, 14.570454300831932, 15.36964907319411, 0.042768500346543475, 13.670647650904828, 3.561481632881814, 14.794638272020052, 7.595265549512636, 14.879092784046438, 11.515615197085179, 12.359180874822055, 10.08918533765295, 2.7945506449691235, 3.6185932177505715]"
chb20_03,"[array([59.        ,  1.31337775,  0.96609671]), array([21.        ,  4.14237048,  0.80984004]), array([61.       , 11.5542493,  0.9338964]), array([37.        ,  5.79799855,  0.89802723]), array([65.        ,  1.6013257 ,  0.94066579]), array([33.        ,  7.41640785,  0.8698191 ]), array([39.        ,  0.99539115,  0.91600047]), array([27.        ,  2.13980985,  0.94015386]), array([23.        , 14.16073511,  0.91276871]), array([61.        , 13.19679174,  1.02198998]), array([73.        ,  1.06879483,  1.08666229]), array([83.        , 93.0100796 ,  0.97484771]), array([23.        ,  8.54524138,  0.94923586]), array([43.        , 23.60067666,  0.91044908]), array([53.        ,  8.18013687,  0.92536963]), array([25.        ,  4.82889331,  0.88625667]), array([89.        ,  0.86225222,  0.97733954]), array([33.        ,  0.76501825,  0.92427081])]","[11.652588685094095, 10.509766953974523, 8.326353700093922, 10.282701321605686, 9.710202850229884, 3.830727855996108, 4.649640853988917, 14.518141984725423, 11.542259727568144, 7.3797887153878765, 4.8202173322841695, 0.0, 10.50382723124891, 10.74894390808495, 10.317595560571187, 16.253972247908294, 5.809854835967894, 5.5282082174434075]"
chb01_09,"[array([55.        ,  2.19095821,  0.93832018]), array([43.        ,  7.30172387,  1.03407978]), array([35.        ,  5.29461094,  1.02417422]), array([71.        , 10.43757151,  1.04222627]), array([23.        ,  4.01181647,  0.83822628]), array([51.        ,  1.53312923,  1.02082844]), array([39.        ,  7.51775434,  0.97923199]), array([15.        , 11.83172119,  1.00332621]), array([21.        , 11.17454795,  0.88461094]), array([49.        , 11.25699682,  1.01225605]), array([19.        ,  5.94407594,  1.06364085]), array([79.        ,  4.44713242,  0.94815173]), array([19.        ,  3.21721231,  0.82826847]), array([19.        , 15.4061874 ,  0.95474512]), array([21.        ,  0.40436785,  0.86738617]), array([93.        , 15.6526913 ,  0.93503292]), array([33.        ,  5.37352319,  0.92305324]), array([21.        ,  6.32318202,  0.95350169])]","[12.654200879901849, 11.45101721849361, 7.664248663351461, 7.302334723777779, 15.577017424105398, 12.226327286422261, 11.376568042816135, 12.589334939875334, 14.507537419818696, 9.877518589426012, 8.853142624507788, 12.262444398115429, 12.168730347279448, 13.474556529755631, 16.751864526511014, 10.666898868347062, 13.983002609184101, 10.773305509567665]"
chb21_04,"[array([29.        ,  7.7862398 ,  0.97408308]), array([37.        , 10.9592152 ,  0.93253112]), array([83.        ,  0.89590466,  0.95582298]), array([27.        , 11.42568054,  0.92265509]), array([21.        ,  3.49309508,  0.97359025]), array([67.        ,  1.37049763,  1.05490601]), array([27.        , 11.35572758,  1.06829725]), array([45.        ,  7.58623511,  1.07922887]), array([19.        ,  7.66272642,  0.83448207]), array([55.        ,  1.64629093,  0.82688482]), array([57.        ,  7.67120611,  0.96512406]), array([29.        ,  7.93739946,  0.8798087 ]), array([55.        ,  6.484777  ,  0.99740038]), array([39.        , 10.4869603 ,  0.94052355]), array([31.        ,  5.05058044,  0.92734767]), array([17.        ,  7.57235951,  0.87428713]), array([53.        , 15.16663442,  0.94818374]), array([73.        ,  7.01966779,  1.02360535])]","[11.832479055157407, 10.605756712550141, 9.57433878414251, 14.574615476360313, 11.955419384448575, 4.881490809376025, 8.190831361411716, 5.271188297865601, 10.693555798712943, 3.521532339873184, 3.875669058757425, 8.557976317463854, 9.313512643559603, 10.269846195034813, 12.604158525934997, 6.39932186908998, 4.7100451861087835, 3.55466648695102]"
chb18_25,"[array([19.        , 10.04252868,  0.80110989]), array([35.        ,  6.44934296,  0.94795033]), array([11.        , 50.78737231,  0.86872667]), array([27.        ,  5.89506797,  0.88650473]), array([17.        ,  1.05766491,  0.83037464]), array([49.        , 20.80953802,  0.94849418]), array([43.        ,  6.76999979,  0.94143262]), array([41.        ,  0.35624686,  0.93499158]), array([33.        ,  4.04752042,  0.90171305]), array([37.        ,  6.4955756 ,  0.97554367]), array([89.       ,  9.608    ,  0.8682944]), array([17.        , 15.8329768 ,  0.80394645]), array([21.        ,  3.29285244,  0.95366902]), array([19.        , 15.90650026,  0.84686179]), array([75.        , 36.58271295,  0.96555564]), array([25.        , 14.6803793 ,  0.95027903]), array([55.        ,  2.95315915,  0.93363644]), array([57.        ,  4.00182766,  0.94276832])]","[12.82887317019441, 15.031951240074466, 3.2185738476920007, 16.005572086862532, 14.597168048319546, 11.601957496530183, 12.604706175472877, 15.720280155429403, 12.72031516035385, 11.388692361339267, 0.05265682747354832, 14.44998934090245, 10.755325879945111, 14.792287829088886, 5.343582375499752, 9.754752443768574, 13.803706893373045, 15.214760760233519]"
chb03_33,"[array([13.        ,  5.75153326,  0.94301624]), array([41.        ,  7.86293536,  1.01361277]), array([25.        , 14.03755533,  0.95518819]), array([37.        , 15.43778549,  0.90383664]), array([13.        , 50.78860711,  0.8835474 ]), array([17.        ,  6.47839917,  0.8957316 ]), array([25.        , 17.18623289,  0.88479509]), array([19.        ,  8.85432865,  0.99502224]), array([35.        , 14.21581044,  0.96974497]), array([49.        ,  3.79052046,  0.98049057]), array([31.        , 14.92822558,  0.91662169]), array([83.        ,  8.59311484,  0.86270143]), array([33.        , 12.68720264,  0.94999413]), array([23.        ,  5.36094616,  0.90580844]), array([41.        ,  3.10883408,  0.96811709]), array([23.        ,  5.6241958 ,  1.01018758]), array([23.        ,  6.42226518,  1.07300501]), array([29.        , 24.45745806,  0.88388945])]","[9.767178980789218, 10.234870855480027, 8.679166414348758, 9.721490663802278, 0.43233447954310245, 14.405897790183646, 16.663682555655143, 8.181263025873761, 11.519503308967376, 11.893608328445906, 13.64457256767823, 3.4217397538292857, 5.946996736449187, 11.262228448163764, 13.908739042796059, 10.924171041010414, 6.524934180685177, 14.040343515760537]"
